DrugID,ProteinID,InteractionType,edge_label
DB00773,P33527,4,Transporter
DB00773,Q5T3U5,4,Transporter
DB00773,Q92887,4,Transporter
DB00773,Q9UNQ0,4,Transporter
DB00776,P02768,4,Transporter
DB00779,Q4U2R8,4,Transporter
DB00783,O15244,4,Transporter
DB00783,O75751,4,Transporter
DB00783,P02768,4,Transporter
DB00783,P04278,4,Transporter
DB00783,P08183,4,Transporter
DB00783,P12104,4,Transporter
DB00783,Q5T3U5,4,Transporter
DB00783,Q9NSA0,4,Transporter
DB00783,Q9UNQ0,4,Transporter
DB00783,Q9Y6L6,4,Transporter
DB00787,O15245,4,Transporter
DB00787,P02768,4,Transporter
DB00787,Q12908,4,Transporter
DB00787,Q4U2R8,4,Transporter
DB00787,Q8TCC7,4,Transporter
DB00787,Q96FL8,4,Transporter
DB00788,O95342,4,Transporter
DB00788,P02768,4,Transporter
DB00788,P08183,4,Transporter
DB00788,P46721,4,Transporter
DB00788,Q4U2R8,4,Transporter
DB00790,P46059,4,Transporter
DB00790,Q16348,4,Transporter
DB00794,Q9HCF6,4,Transporter
DB00795,O94956,4,Transporter
DB00795,Q92887,4,Transporter
DB00795,Q96NT5,4,Transporter
DB00795,Q9NPD5,4,Transporter
DB00795,Q9UNQ0,4,Transporter
DB00795,Q9Y6L6,4,Transporter
DB00796,P08183,4,Transporter
DB00798,O15244,4,Transporter
DB00798,P98164,4,Transporter
DB00798,Q92887,4,Transporter
DB00811,Q99808,4,Transporter
DB00811,Q9HAS3,4,Transporter
DB00812,Q4U2R8,4,Transporter
DB00812,Q8TCC7,4,Transporter
DB00812,Q9NSA0,4,Transporter
DB00814,O15439,4,Transporter
DB00814,P02768,4,Transporter
DB00818,P02768,4,Transporter
DB00819,Q4U2R8,4,Transporter
DB00822,O95342,4,Transporter
DB00831,P08183,4,Transporter
DB00833,O95342,4,Transporter
DB00833,P46059,4,Transporter
DB00833,Q16348,4,Transporter
DB00833,Q8TCC7,4,Transporter
DB00834,O95342,4,Transporter
DB00834,P08183,4,Transporter
DB00834,P33527,4,Transporter
DB00834,Q9NPD5,4,Transporter
DB00834,Q9Y6L6,4,Transporter
DB00836,P08183,4,Transporter
DB00843,Q9UNQ0,4,Transporter
DB00845,P02768,4,Transporter
DB00845,P08183,4,Transporter
DB00845,Q9UNQ0,4,Transporter
DB00852,P02768,4,Transporter
DB00852,P23975,4,Transporter
DB00852,Q01959,4,Transporter
DB00853,P02763,4,Transporter
DB00853,P02768,4,Transporter
DB00855,P46059,4,Transporter
DB00855,Q16348,4,Transporter
DB00857,P02768,4,Transporter
DB00859,Q9Y6L6,4,Transporter
DB00860,P02768,4,Transporter
DB00860,P08185,4,Transporter
DB00861,P02766,4,Transporter
DB00862,P08183,4,Transporter
DB00871,O15244,4,Transporter
DB00871,O76082,4,Transporter
DB00872,P08183,4,Transporter
DB00876,Q92887,4,Transporter
DB00879,P02768,4,Transporter
DB00880,Q4U2R8,4,Transporter
DB00881,P02768,4,Transporter
DB00881,P46059,4,Transporter
DB00881,Q16348,4,Transporter
DB00882,P08183,4,Transporter
DB00887,P46721,4,Transporter
DB00887,Q14973,4,Transporter
DB00887,Q4U2R8,4,Transporter
DB00887,Q8TCC7,4,Transporter
DB00887,Q9NSA0,4,Transporter
DB00887,Q9Y694,4,Transporter
DB00900,P02768,4,Transporter
DB00900,Q4U2R8,4,Transporter
DB00900,Q99808,4,Transporter
DB00903,P02768,4,Transporter
DB00908,O15244,4,Transporter
DB00908,O15245,4,Transporter
DB00908,O76082,4,Transporter
DB00908,P02763,4,Transporter
DB00908,P02768,4,Transporter
DB00908,P08183,4,Transporter
DB00908,P46721,4,Transporter
DB00908,Q8TCC7,4,Transporter
DB00908,Q92887,4,Transporter
DB00908,Q9H015,4,Transporter
DB00909,P08183,4,Transporter
DB00911,O95342,4,Transporter
DB00912,P02768,4,Transporter
DB00912,Q9Y6L6,4,Transporter
DB00915,O15244,4,Transporter
DB00915,O15245,4,Transporter
DB00916,P08183,4,Transporter
DB00917,O15244,4,Transporter
DB00917,O15439,4,Transporter
DB00917,O15440,4,Transporter
DB00917,O94956,4,Transporter
DB00917,P46721,4,Transporter
DB00917,Q4U2R8,4,Transporter
DB00917,Q86UW1,4,Transporter
DB00917,Q86UW2,4,Transporter
DB00917,Q8TCC7,4,Transporter
DB00917,Q92959,4,Transporter
DB00917,Q96BD0,4,Transporter
DB00917,Q9NSA0,4,Transporter
DB00917,Q9NYB5,4,Transporter
DB00917,Q9UIG8,4,Transporter
DB00917,Q9Y694,4,Transporter
DB00917,Q9Y6L6,4,Transporter
DB00925,O15244,4,Transporter
DB00925,O15245,4,Transporter
DB00925,O75751,4,Transporter
DB00927,O15244,4,Transporter
DB00927,Q4U2R8,4,Transporter
DB00927,Q8TCC7,4,Transporter
DB00927,Q96FL8,4,Transporter
DB00932,O94956,4,Transporter
DB00932,O95342,4,Transporter
DB00932,P08183,4,Transporter
DB00932,Q9NPD5,4,Transporter
DB00932,Q9Y6L6,4,Transporter
DB00936,O94956,4,Transporter
DB00936,P02768,4,Transporter
DB00936,P53985,4,Transporter
DB00936,Q4U2R8,4,Transporter
DB00936,Q63ZE4,4,Transporter
DB00936,Q8TCC7,4,Transporter
DB00936,Q9NSA0,4,Transporter
DB00938,O15245,4,Transporter
DB00938,P02768,4,Transporter
DB00939,P05543,4,Transporter
DB00939,Q4U2R8,4,Transporter
DB00943,P02768,4,Transporter
DB00943,Q4U2R8,4,Transporter
DB00943,Q99808,4,Transporter
DB00943,Q9Y694,4,Transporter
DB00945,P08183,4,Transporter
DB00945,Q4U2R8,4,Transporter
DB00945,Q8TCC7,4,Transporter
DB00950,O94956,4,Transporter
DB00950,P02768,4,Transporter
DB00950,P08183,4,Transporter
DB00950,P46721,4,Transporter
DB00950,Q92887,4,Transporter
DB00950,Q9NPD5,4,Transporter
DB00950,Q9Y6L6,4,Transporter
DB00957,P02768,4,Transporter
DB00957,P04278,4,Transporter
DB00958,O15431,4,Transporter
DB00958,O15432,4,Transporter
DB00958,P35670,4,Transporter
DB00958,Q04656,4,Transporter
DB00958,Q92887,4,Transporter
DB00958,Q9UNQ0,4,Transporter
DB00959,P02768,4,Transporter
DB00966,O95342,4,Transporter
DB00966,P08183,4,Transporter
DB00966,Q92887,4,Transporter
DB00966,Q9UNQ0,4,Transporter
DB00967,P08183,4,Transporter
DB00968,P02768,4,Transporter
DB00972,P08183,4,Transporter
DB00973,O15438,4,Transporter
DB00973,O95342,4,Transporter
DB00973,P08183,4,Transporter
DB00973,Q92887,4,Transporter
DB00973,Q9UNQ0,4,Transporter
DB00973,Q9Y6L6,4,Transporter
DB00975,O15439,4,Transporter
DB00975,O15440,4,Transporter
DB00975,O94956,4,Transporter
DB00975,O95342,4,Transporter
DB00975,P08183,4,Transporter
DB00975,Q9NPD5,4,Transporter
DB00975,Q9Y6L6,4,Transporter
DB00977,O95342,4,Transporter
DB00977,P02768,4,Transporter
DB00977,P04278,4,Transporter
DB00977,Q14973,4,Transporter
DB00977,Q92887,4,Transporter
DB00978,O76082,4,Transporter
DB00978,Q92887,4,Transporter
DB00983,O15245,4,Transporter
DB00983,O75751,4,Transporter
DB00983,P02768,4,Transporter
DB00983,Q9H015,4,Transporter
DB00986,P02768,4,Transporter
DB00987,Q5T3U5,4,Transporter
DB00987,Q99808,4,Transporter
DB00987,Q9H015,4,Transporter
DB00988,O15244,4,Transporter
DB00988,O15245,4,Transporter
DB00988,O75751,4,Transporter
DB00988,O76082,4,Transporter
DB00988,Q01860,4,Transporter
DB00993,P02768,4,Transporter
DB00993,P08183,4,Transporter
DB00993,Q14542,4,Transporter
DB00993,Q9HAS3,4,Transporter
DB00996,Q01650,4,Transporter
DB00997,O15438,4,Transporter
DB00997,O95255,4,Transporter
DB00997,O95342,4,Transporter
DB00997,P02768,4,Transporter
DB00997,P08183,4,Transporter
DB00997,P33527,4,Transporter
DB00997,Q15311,4,Transporter
DB00997,Q5T3U5,4,Transporter
DB00997,Q86VW1,4,Transporter
DB00997,Q9NUT2,4,Transporter
DB00997,Q9UNQ0,4,Transporter
DB00999,P02768,4,Transporter
DB00999,Q4U2R8,4,Transporter
DB00999,Q8TCC7,4,Transporter
DB00999,Q9NSA0,4,Transporter
DB01000,O76082,4,Transporter
DB01000,P46059,4,Transporter
DB01000,Q16348,4,Transporter
DB01004,O15245,4,Transporter
DB01004,Q4U2R8,4,Transporter
DB01004,Q86VL8,4,Transporter
DB01004,Q8TCC7,4,Transporter
DB01004,Q96FL8,4,Transporter
DB01004,Q9Y694,4,Transporter
DB01006,P02768,4,Transporter
DB01009,O15439,4,Transporter
DB01009,P02768,4,Transporter
DB01009,P46721,4,Transporter
DB01009,Q4U2R8,4,Transporter
DB01009,Q8TCC7,4,Transporter
DB01009,Q9NSA0,4,Transporter
DB01011,O15438,4,Transporter
DB01015,P02768,4,Transporter
DB01016,O15438,4,Transporter
DB01016,O95342,4,Transporter
DB01016,P02768,4,Transporter
DB01016,P08183,4,Transporter
DB01016,P33527,4,Transporter
DB01016,P46059,4,Transporter
DB01016,P46721,4,Transporter
DB01016,Q16348,4,Transporter
DB01016,Q4U2R8,4,Transporter
DB01016,Q92887,4,Transporter
DB01016,Q9UNQ0,4,Transporter
DB01016,Q9Y694,4,Transporter
DB01017,P02931,4,Transporter
DB01017,P06996,4,Transporter
DB01017,Q4U2R8,4,Transporter
DB01017,Q9Y694,4,Transporter
DB01018,O15244,4,Transporter
DB01018,O15245,4,Transporter
DB01018,Q96FL8,4,Transporter
DB01023,O95342,4,Transporter
DB01023,P08183,4,Transporter
DB01026,P02768,4,Transporter
DB01026,P04278,4,Transporter
DB01026,P08183,4,Transporter
DB01030,P08183,4,Transporter
DB01030,Q86VL8,4,Transporter
DB01030,Q96FL8,4,Transporter
DB01030,Q9UNQ0,4,Transporter
DB01032,O15244,4,Transporter
DB01032,O15245,4,Transporter
DB01032,O15438,4,Transporter
DB01032,O15439,4,Transporter
DB01032,O15440,4,Transporter
DB01032,O60669,4,Transporter
DB01032,O76082,4,Transporter
DB01032,O95255,4,Transporter
DB01032,P02768,4,Transporter
DB01032,P33527,4,Transporter
DB01032,P46721,4,Transporter
DB01032,P53985,4,Transporter
DB01032,Q14973,4,Transporter
DB01032,Q4U2R8,4,Transporter
DB01032,Q63ZE4,4,Transporter
DB01032,Q8TCC7,4,Transporter
DB01032,Q92887,4,Transporter
DB01032,Q96J66,4,Transporter
DB01032,Q96S37,4,Transporter
DB01032,Q9NSA0,4,Transporter
DB01032,Q9NYB5,4,Transporter
DB01032,Q9Y694,4,Transporter
DB01033,O15439,4,Transporter
DB01033,O15440,4,Transporter
DB01033,O43868,4,Transporter
DB01033,Q14542,4,Transporter
DB01033,Q8TCC7,4,Transporter
DB01033,Q99808,4,Transporter
DB01033,Q9HAS3,4,Transporter
DB01035,O15244,4,Transporter
DB01035,O15245,4,Transporter
DB01035,O75751,4,Transporter
DB01035,O76082,4,Transporter
DB01035,Q86VL8,4,Transporter
DB01035,Q96FL8,4,Transporter
DB01035,Q9H015,4,Transporter
DB01037,P08183,4,Transporter
DB01039,P02768,4,Transporter
DB01042,O75751,4,Transporter
DB01042,Q01650,4,Transporter
DB01043,O15244,4,Transporter
DB01043,P19634,4,Transporter
DB01043,Q96FL8,4,Transporter
DB01043,Q9H015,4,Transporter
DB01050,O15439,4,Transporter
DB01050,O94956,4,Transporter
DB01050,P02768,4,Transporter
DB01050,P08183,4,Transporter
DB01050,P33527,4,Transporter
DB01050,P46721,4,Transporter
DB01050,Q4U2R8,4,Transporter
DB01050,Q8TCC7,4,Transporter
DB01051,O94956,4,Transporter
DB01051,Q4U2R8,4,Transporter
DB01051,Q8TCC7,4,Transporter
DB01051,Q9NPD5,4,Transporter
DB01051,Q9NSA0,4,Transporter
DB01051,Q9UNQ0,4,Transporter
DB01051,Q9Y6L6,4,Transporter
DB01053,O76082,4,Transporter
DB01053,O94956,4,Transporter
DB01053,P02768,4,Transporter
DB01053,P46059,4,Transporter
DB01053,Q16348,4,Transporter
DB01053,Q4U2R8,4,Transporter
DB01053,Q8TCC7,4,Transporter
DB01053,Q96BD0,4,Transporter
DB01053,Q9H015,4,Transporter
DB01053,Q9NSA0,4,Transporter
DB01053,Q9UIG8,4,Transporter
DB01054,O95342,4,Transporter
DB01054,P08183,4,Transporter
DB01059,O76082,4,Transporter
DB01059,Q4U2R8,4,Transporter
DB01060,P02768,4,Transporter
DB01060,P46059,4,Transporter
DB01060,Q16348,4,Transporter
DB01065,Q8TCC7,4,Transporter
DB01067,P02768,4,Transporter
DB01069,O15438,4,Transporter
DB01069,P02768,4,Transporter
DB01069,P08183,4,Transporter
DB01072,P02768,4,Transporter
DB01072,P08183,4,Transporter
DB01072,P33527,4,Transporter
DB01072,Q9NPD5,4,Transporter
DB01072,Q9Y6L6,4,Transporter
DB01073,Q99808,4,Transporter
DB01073,Q9HAS3,4,Transporter
DB01075,O15244,4,Transporter
DB01075,O76082,4,Transporter
DB01076,O15439,4,Transporter
DB01076,O15440,4,Transporter
DB01076,O94956,4,Transporter
DB01076,P02768,4,Transporter
DB01076,P08183,4,Transporter
DB01076,P33527,4,Transporter
DB01076,P46721,4,Transporter
DB01076,Q92887,4,Transporter
DB01076,Q9NPD5,4,Transporter
DB01076,Q9Y6L6,4,Transporter
DB01080,Q7Z2H8,4,Transporter
DB01086,P02768,4,Transporter
DB01087,P08183,4,Transporter
DB01088,O94956,4,Transporter
DB01088,Q92959,4,Transporter
DB01088,Q9UIG8,4,Transporter
DB01092,P46721,4,Transporter
DB01092,Q6ZQN7,4,Transporter
DB01092,Q8TCC7,4,Transporter
DB01092,Q9NPD5,4,Transporter
DB01092,Q9NYB5,4,Transporter
DB01092,Q9Y6L6,4,Transporter
DB01095,O94956,4,Transporter
DB01095,P46059,4,Transporter
DB01095,Q92887,4,Transporter
DB01095,Q9NPD5,4,Transporter
DB01095,Q9Y6L6,4,Transporter
DB01097,Q9UNQ0,4,Transporter
DB01098,O15439,4,Transporter
DB01098,O94956,4,Transporter
DB01098,O95342,4,Transporter
DB01098,P02768,4,Transporter
DB01098,P46721,4,Transporter
DB01098,Q8TCC7,4,Transporter
DB01098,Q92887,4,Transporter
DB01098,Q9NPD5,4,Transporter
DB01098,Q9UNQ0,4,Transporter
DB01098,Q9UPY5,4,Transporter
DB01098,Q9Y6L6,4,Transporter
DB01100,P08183,4,Transporter
DB01104,P02768,4,Transporter
DB01110,P02768,4,Transporter
DB01112,P46059,4,Transporter
DB01112,Q16348,4,Transporter
DB01114,O15244,4,Transporter
DB01114,O15245,4,Transporter
DB01115,O15438,4,Transporter
DB01115,P02768,4,Transporter
DB01115,P08183,4,Transporter
DB01115,Q92887,4,Transporter
DB01117,P08183,4,Transporter
DB01118,O95342,4,Transporter
DB01118,P02768,4,Transporter
DB01118,P08183,4,Transporter
DB01124,P02768,4,Transporter
DB01124,P46059,4,Transporter
DB01124,P46721,4,Transporter
DB01124,Q16348,4,Transporter
DB01124,Q4U2R8,4,Transporter
DB01126,P02763,4,Transporter
DB01126,P02768,4,Transporter
DB01128,P08183,4,Transporter
DB01129,Q9UNQ0,4,Transporter
DB01132,P02768,4,Transporter
DB01132,Q9NPD5,4,Transporter
DB01136,P02768,4,Transporter
DB01137,O15244,4,Transporter
DB01137,O15245,4,Transporter
DB01137,P02768,4,Transporter
DB01137,P08183,4,Transporter
DB01137,P46721,4,Transporter
DB01137,Q86VL8,4,Transporter
DB01137,Q96FL8,4,Transporter
DB01137,Q9H015,4,Transporter
DB01138,O15438,4,Transporter
DB01138,O15439,4,Transporter
DB01138,O15440,4,Transporter
DB01138,O95255,4,Transporter
DB01138,P12104,4,Transporter
DB01138,P33527,4,Transporter
DB01138,Q92887,4,Transporter
DB01142,P02768,4,Transporter
DB01147,P02768,4,Transporter
DB01147,P46059,4,Transporter
DB01147,Q8TCC7,4,Transporter
DB01151,O15244,4,Transporter
DB01151,O15245,4,Transporter
DB01151,O75751,4,Transporter
DB01151,O76082,4,Transporter
DB01151,P02763,4,Transporter
DB01151,P08183,4,Transporter
DB01156,P02763,4,Transporter
DB01157,P41440,4,Transporter
DB01162,P08183,4,Transporter
DB01165,O76082,4,Transporter
DB01165,O95342,4,Transporter
DB01165,P33527,4,Transporter
DB01165,Q4U2R8,4,Transporter
DB01165,Q92887,4,Transporter
DB01165,Q9H015,4,Transporter
DB01167,O94956,4,Transporter
DB01167,P08183,4,Transporter
DB01174,O15438,4,Transporter
DB01174,O95342,4,Transporter
DB01174,P08183,4,Transporter
DB01174,P33527,4,Transporter
DB01174,Q92887,4,Transporter
DB01174,Q92959,4,Transporter
DB01175,P08183,4,Transporter
DB01177,P33527,4,Transporter
DB01182,P08183,4,Transporter
DB01183,P02768,4,Transporter
DB01183,P46721,4,Transporter
DB01184,P08183,4,Transporter
DB01190,P02763,4,Transporter
DB01193,P08183,4,Transporter
DB01196,P08183,4,Transporter
DB01197,P02768,4,Transporter
DB01197,P08183,4,Transporter
DB01197,P46059,4,Transporter
DB01199,O15244,4,Transporter
DB01199,O15245,4,Transporter
DB01200,P08183,4,Transporter
DB01202,P08183,4,Transporter
DB01203,P08183,4,Transporter
DB01203,P09086,4,Transporter
DB01203,P14859,4,Transporter
DB01203,Q96FL8,4,Transporter
DB01204,P08183,4,Transporter
DB01204,P33527,4,Transporter
DB01204,Q9UNQ0,4,Transporter
DB01211,O95342,4,Transporter
DB01211,P08183,4,Transporter
DB01211,Q9NPD5,4,Transporter
DB01211,Q9Y694,4,Transporter
DB01211,Q9Y6L6,4,Transporter
DB01212,P02768,4,Transporter
DB01212,P46059,4,Transporter
DB01212,Q16348,4,Transporter
DB01212,Q4U2R8,4,Transporter
DB01212,Q8TCC7,4,Transporter
DB01212,Q9NSA0,4,Transporter
DB01216,Q91V14,4,Transporter
DB01217,P08183,4,Transporter
DB01222,O95342,4,Transporter
DB01222,P02768,4,Transporter
DB01222,P08183,4,Transporter
DB01222,P08185,4,Transporter
DB01224,P08183,4,Transporter
DB01232,O15245,4,Transporter
DB01232,P02763,4,Transporter
DB01232,P02768,4,Transporter
DB01232,P08183,4,Transporter
DB01232,P33527,4,Transporter
DB01232,P46721,4,Transporter
DB01232,Q92887,4,Transporter
DB01232,Q9UNQ0,4,Transporter
DB01232,Q9Y6L6,4,Transporter
DB01233,P02763,4,Transporter
DB01234,O95342,4,Transporter
DB01234,P02768,4,Transporter
DB01234,P08183,4,Transporter
DB01234,Q8TCC7,4,Transporter
DB01234,Q92887,4,Transporter
DB01234,Q9UNQ0,4,Transporter
DB01235,P02768,4,Transporter
DB01235,P46059,4,Transporter
DB01235,Q01650,4,Transporter
DB01235,Q8TF71,4,Transporter
DB01237,Q4U2R8,4,Transporter
DB01242,P02768,4,Transporter
DB01253,P08183,4,Transporter
DB01254,P08183,4,Transporter
DB01254,Q9UNQ0,4,Transporter
DB01255,P46059,4,Transporter
DB01259,P08183,4,Transporter
DB01259,Q03518,4,Transporter
DB01261,P08183,4,Transporter
DB01261,Q8TCC7,4,Transporter
DB01262,O00337,4,Transporter
DB01263,P08183,4,Transporter
DB01264,P02763,4,Transporter
DB01264,P02768,4,Transporter
DB01267,P08183,4,Transporter
DB01268,O15439,4,Transporter
DB01268,P08183,4,Transporter
DB01268,Q92887,4,Transporter
DB01268,Q9UNQ0,4,Transporter
DB01273,O15244,4,Transporter
DB01296,P11166,4,Transporter
DB01296,P11168,4,Transporter
DB01296,P11169,4,Transporter
DB01296,P14672,4,Transporter
DB01324,P02768,4,Transporter
DB01324,Q4U2R8,4,Transporter
DB01326,Q4U2R8,4,Transporter
DB01326,Q8TCC7,4,Transporter
DB01326,Q9NSA0,4,Transporter
DB01326,Q9Y694,4,Transporter
DB01327,O15439,4,Transporter
DB01327,P02768,4,Transporter
DB01327,Q4U2R8,4,Transporter
DB01327,Q8TCC7,4,Transporter
DB01329,P02768,4,Transporter
DB01329,Q4U2R8,4,Transporter
DB01329,Q8TCC7,4,Transporter
DB01329,Q9NSA0,4,Transporter
DB01333,O76082,4,Transporter
DB01333,P46059,4,Transporter
DB01333,Q16348,4,Transporter
DB01333,Q4U2R8,4,Transporter
DB01333,Q96FL8,4,Transporter
DB01337,O15244,4,Transporter
DB01337,O15245,4,Transporter
DB01339,P08183,4,Transporter
DB01340,P08183,4,Transporter
DB01340,P46059,4,Transporter
DB01340,Q16348,4,Transporter
DB01348,P46059,4,Transporter
DB01348,Q16348,4,Transporter
DB01364,P02768,4,Transporter
DB01380,P02768,4,Transporter
DB01380,P08185,4,Transporter
DB01380,P46721,4,Transporter
DB01393,Q9Y6L6,4,Transporter
DB01394,P02768,4,Transporter
DB01396,P02768,4,Transporter
DB01396,P46721,4,Transporter
DB01396,Q6ZQN7,4,Transporter
DB01409,O76082,4,Transporter
DB01409,Q9H015,4,Transporter
DB01413,O76082,4,Transporter
DB01413,P46059,4,Transporter
DB01413,Q16348,4,Transporter
DB01415,P46059,4,Transporter
DB01415,Q16348,4,Transporter
DB01415,Q4U2R8,4,Transporter
DB01415,Q8TCC7,4,Transporter
DB01418,P02768,4,Transporter
DB01435,Q4U2R8,4,Transporter
DB01580,O15244,4,Transporter
DB01586,O15439,4,Transporter
DB01586,O95342,4,Transporter
DB01586,P46721,4,Transporter
DB01586,Q12908,4,Transporter
DB01586,Q14973,4,Transporter
DB01586,Q92887,4,Transporter
DB01587,P02768,4,Transporter
DB01597,Q4U2R8,4,Transporter
DB01597,Q8TCC7,4,Transporter
DB01601,P02763,4,Transporter
DB01601,P02768,4,Transporter
DB01601,P08183,4,Transporter
DB01601,Q9Y6L6,4,Transporter
DB01606,Q4U2R8,4,Transporter
DB01606,Q8TCC7,4,Transporter
DB01610,P46059,4,Transporter
DB01610,Q16348,4,Transporter
DB01610,Q9UN76,4,Transporter
DB01611,P02768,4,Transporter
DB01621,P02768,4,Transporter
DB01623,P02768,4,Transporter
DB01708,O15439,4,Transporter
DB01708,O94956,4,Transporter
DB01708,P33527,4,Transporter
DB01708,P46721,4,Transporter
DB01708,Q9NPD5,4,Transporter
DB01708,Q9UNQ0,4,Transporter
DB01708,Q9Y6L6,4,Transporter
DB01892,Q92887,4,Transporter
DB01892,Q9Y6L6,4,Transporter
DB01914,O95528,4,Transporter
DB01914,P02768,4,Transporter
DB01914,P11166,4,Transporter
DB01914,P11168,4,Transporter
DB01914,P11169,4,Transporter
DB01914,P13866,4,Transporter
DB01914,P14672,4,Transporter
DB01914,P22732,4,Transporter
DB01914,Q6PXP3,4,Transporter
DB01914,Q8TD20,4,Transporter
DB01914,Q9BYW1,4,Transporter
DB01914,Q9NRM0,4,Transporter
DB01914,Q9NY64,4,Transporter
DB01914,Q9UGQ3,4,Transporter
DB01956,P31641,4,Transporter
DB01956,P46059,4,Transporter
DB01956,Q7Z2H8,4,Transporter
DB02266,P02766,4,Transporter
DB02530,Q7Z2H8,4,Transporter
DB02659,O15438,4,Transporter
DB02659,O15439,4,Transporter
DB02659,O95342,4,Transporter
DB02659,P07148,4,Transporter
DB02659,P08183,4,Transporter
DB02659,P33527,4,Transporter
DB02659,P46721,4,Transporter
DB02659,Q12908,4,Transporter
DB02659,Q14973,4,Transporter
DB02659,Q8TCC7,4,Transporter
DB02659,Q92887,4,Transporter
DB02659,Q9Y694,4,Transporter
DB02659,Q9Y6L6,4,Transporter
DB02703,O95342,4,Transporter
DB02703,Q92887,4,Transporter
DB02703,Q9UNQ0,4,Transporter
DB02703,Q9Y6L6,4,Transporter
DB02789,Q3KNW5,4,Transporter
DB03128,O15245,4,Transporter
DB03128,O76082,4,Transporter
DB03166,O94956,4,Transporter
DB03166,P53985,4,Transporter
DB03619,O95342,4,Transporter
DB03619,P46721,4,Transporter
DB03619,Q12908,4,Transporter
DB03619,Q14973,4,Transporter
DB03793,O94956,4,Transporter
DB03793,P53985,4,Transporter
DB03793,Q8TCC7,4,Transporter
DB03904,Q13336,4,Transporter
DB03904,Q15849,4,Transporter
DB03929,Q8TF71,4,Transporter
DB03929,Q9UN76,4,Transporter
