DrugID,UniprotID,ActionLabel,ActionType,TargetType,Organism
DB12010,O15530,2,Inhibitor,Target,Humans
DB12010,O43283,2,Inhibitor,Target,Humans
DB12010,O43293,2,Inhibitor,Target,Humans
DB12010,O43353,2,Inhibitor,Target,Humans
DB12010,O60285,2,Inhibitor,Target,Humans
DB12010,O60674,2,Inhibitor,Target,Humans
DB12010,O75116,2,Inhibitor,Target,Humans
DB12010,O75385,2,Inhibitor,Target,Humans
DB12010,O75460,2,Inhibitor,Target,Humans
DB12010,O75716,2,Inhibitor,Target,Humans
DB12010,O75747,2,Inhibitor,Target,Humans
DB12010,O75914,2,Inhibitor,Target,Humans
DB12010,O76074,2,Inhibitor,Target,Humans
DB12010,O94768,2,Inhibitor,Target,Humans
DB12010,O94804,2,Inhibitor,Target,Humans
DB12010,O95382,2,Inhibitor,Target,Humans
DB12010,O95747,2,Inhibitor,Target,Humans
DB12010,O95819,2,Inhibitor,Target,Humans
DB12010,O95835,2,Inhibitor,Target,Humans
DB12010,O96013,2,Inhibitor,Target,Humans
DB12010,O96017,2,Inhibitor,Target,Humans
DB12010,P00519,2,Inhibitor,Target,Humans
DB12010,P00533,2,Inhibitor,Target,Humans
DB12010,P04049,2,Inhibitor,Target,Humans
DB12010,P04626,2,Inhibitor,Target,Humans
DB12010,P04629,2,Inhibitor,Target,Humans
DB12010,P05129,2,Inhibitor,Target,Humans
DB12010,P06213,2,Inhibitor,Target,Humans
DB12010,P06239,2,Inhibitor,Target,Humans
DB12010,P06241,2,Inhibitor,Target,Humans
DB12010,P06493,2,Inhibitor,Target,Humans
DB12010,P07332,2,Inhibitor,Target,Humans
DB12010,P07333,2,Inhibitor,Target,Humans
DB12010,P07498,2,Inhibitor,Target,Humans
DB12010,P07711,2,Inhibitor,Target,Humans
DB12010,P07947,2,Inhibitor,Target,Humans
DB12010,P07948,2,Inhibitor,Target,Humans
DB12010,P07949,2,Inhibitor,Target,Humans
DB12010,P08581,2,Inhibitor,Target,Humans
DB12010,P08631,2,Inhibitor,Target,Humans
DB12010,P08922,2,Inhibitor,Target,Humans
DB12010,P09619,2,Inhibitor,Target,Humans
DB12010,P09769,2,Inhibitor,Target,Humans
DB12010,P09917,2,Inhibitor,Target,Humans
DB12010,P0C264,2,Inhibitor,Target,Humans
DB12010,P0DMS8,2,Antagonist,Target,Humans
DB12010,P10721,2,Inhibitor,Target,Humans
DB12010,P11309,2,Inhibitor,Target,Humans
DB12010,P11362,2,Inhibitor,Target,Humans
DB12010,P11802,2,Inhibitor,Target,Humans
DB12010,P12931,2,Inhibitor,Target,Humans
DB12010,P14616,2,Inhibitor,Target,Humans
DB12010,P15056,2,Inhibitor,Target,Humans
DB12010,P16234,2,Inhibitor,Target,Humans
DB12010,P16591,2,Inhibitor,Target,Humans
DB12010,P17612,2,Inhibitor,Target,Humans
DB12010,P17948,2,Inhibitor,Target,Humans
DB12010,P19525,2,Inhibitor,Target,Humans
DB12010,P19784,2,Inhibitor,Target,Humans
DB12010,P21709,2,Inhibitor,Target,Humans
DB12010,P21802,2,Inhibitor,Target,Humans
DB12010,P22309,2,Inhibitor,Target,Humans
DB12010,P22607,2,Inhibitor,Target,Humans
DB12010,P22694,2,Inhibitor,Target,Humans
DB12010,P23458,2,Inhibitor,Target,Humans
DB12010,P25774,2,Inhibitor,Target,Humans
DB12010,P27448,2,Inhibitor,Target,Humans
DB12010,P29317,2,Inhibitor,Target,Humans
DB12010,P29320,2,Inhibitor,Target,Humans
DB12010,P29322,2,Inhibitor,Target,Humans
DB12010,P29323,2,Inhibitor,Target,Humans
DB12010,P29376,2,Inhibitor,Target,Humans
DB12010,P29597,2,Inhibitor,Target,Humans
DB12010,P30291,2,Inhibitor,Target,Humans
DB12010,P30530,2,Inhibitor,Target,Humans
DB12010,P31152,2,Inhibitor,Target,Humans
DB12010,P33981,2,Inhibitor,Target,Humans
DB12010,P35590,2,Inhibitor,Target,Humans
DB12010,P35916,2,Inhibitor,Target,Humans
DB12010,P36507,2,Inhibitor,Target,Humans
DB12010,P36888,2,Inhibitor,Target,Humans
DB12010,P36896,2,Inhibitor,Target,Humans
DB12010,P36897,2,Inhibitor,Target,Humans
DB12010,P37173,2,Inhibitor,Target,Humans
DB12010,P41240,2,Inhibitor,Target,Humans
DB12010,P41743,2,Inhibitor,Target,Humans
DB12010,P42345,2,Inhibitor,Target,Humans
DB12010,P42679,2,Inhibitor,Target,Humans
DB12010,P42680,2,Inhibitor,Target,Humans
DB12010,P42681,2,Inhibitor,Target,Humans
DB12010,P42684,2,Inhibitor,Target,Humans
DB12010,P42685,2,Inhibitor,Target,Humans
DB12010,P43403,2,Inhibitor,Target,Humans
DB12010,P43405,2,Inhibitor,Target,Humans
DB12010,P45984,2,Inhibitor,Target,Humans
DB12010,P46734,2,Inhibitor,Target,Humans
DB12010,P48729,2,Inhibitor,Target,Humans
DB12010,P48736,2,Inhibitor,Target,Humans
DB12010,P49759,2,Inhibitor,Target,Humans
DB12010,P49760,2,Inhibitor,Target,Humans
DB12010,P49761,2,Inhibitor,Target,Humans
DB12010,P49840,2,Inhibitor,Target,Humans
DB12010,P49841,2,Inhibitor,Target,Humans
DB12010,P51451,2,Inhibitor,Target,Humans
DB12010,P51617,2,Inhibitor,Target,Humans
DB12010,P51812,2,Inhibitor,Target,Humans
DB12010,P51813,2,Inhibitor,Target,Humans
DB12010,P51955,2,Inhibitor,Target,Humans
DB12010,P51956,2,Inhibitor,Target,Humans
DB12010,P51957,2,Inhibitor,Target,Humans
DB12010,P52333,2,Inhibitor,Target,Humans
DB12010,P52564,2,Inhibitor,Target,Humans
DB12010,P53350,2,Inhibitor,Target,Humans
DB12010,P53355,2,Inhibitor,Target,Humans
DB12010,P53667,2,Inhibitor,Target,Humans
DB12010,P53671,2,Inhibitor,Target,Humans
DB12010,P53779,2,Inhibitor,Target,Humans
DB12010,P54756,2,Inhibitor,Target,Humans
DB12010,P54760,2,Inhibitor,Target,Humans
DB12010,P54762,2,Inhibitor,Target,Humans
DB12010,P54764,2,Inhibitor,Target,Humans
DB12010,P57059,2,Inhibitor,Target,Humans
DB12010,P57078,2,Inhibitor,Target,Humans
DB12010,P62344,2,Inhibitor,Target,Plasmodium falciparum (isolate 3D7)
DB12010,P68400,2,Inhibitor,Target,Humans
DB12010,P78356,2,Inhibitor,Target,Humans
DB12010,P80192,2,Inhibitor,Target,Humans
DB12010,P9WI81,2,Inhibitor,Target,Mycobacterium tuberculosis
DB12010,Q00532,2,Inhibitor,Target,Humans
DB12010,Q00536,2,Inhibitor,Target,Humans
DB12010,Q00537,2,Inhibitor,Target,Humans
DB12010,Q02156,2,Inhibitor,Target,Humans
DB12010,Q02763,2,Inhibitor,Target,Humans
DB12010,Q02779,2,Inhibitor,Target,Humans
DB12010,Q04759,2,Inhibitor,Target,Humans
DB12010,Q04771,2,Inhibitor,Target,Humans
DB12010,Q04912,2,Inhibitor,Target,Humans
DB12010,Q05397,2,Inhibitor,Target,Humans
DB12010,Q05655,2,Inhibitor,Target,Humans
DB12010,Q06187,2,Inhibitor,Target,Humans
DB12010,Q06418,2,Inhibitor,Target,Humans
DB12010,Q07912,2,Inhibitor,Target,Humans
DB12010,Q08345,2,Inhibitor,Target,Humans
DB12010,Q08881,2,Inhibitor,Target,Humans
DB12010,Q12851,2,Inhibitor,Target,Humans
DB12010,Q12852,2,Inhibitor,Target,Humans
DB12010,Q12866,2,Inhibitor,Target,Humans
DB12010,Q13131,2,Inhibitor,Target,Humans
DB12010,Q13153,2,Inhibitor,Target,Humans
DB12010,Q13163,2,Inhibitor,Target,Humans
DB12010,Q13164,2,Inhibitor,Target,Humans
DB12010,Q13177,2,Inhibitor,Target,Humans
DB12010,Q13188,2,Inhibitor,Target,Humans
DB12010,Q13233,2,Inhibitor,Target,Humans
DB12010,Q13237,2,Inhibitor,Target,Humans
DB12010,Q13470,2,Inhibitor,Target,Humans
DB12010,Q13523,2,Inhibitor,Target,Humans
DB12010,Q13546,2,Inhibitor,Target,Humans
DB12010,Q13554,2,Inhibitor,Target,Humans
DB12010,Q13555,2,Inhibitor,Target,Humans
DB12010,Q13557,2,Inhibitor,Target,Humans
DB12010,Q13627,2,Inhibitor,Target,Humans
DB12010,Q13873,2,Inhibitor,Target,Humans
DB12010,Q13882,2,Inhibitor,Target,Humans
DB12010,Q14012,2,Inhibitor,Target,Humans
DB12010,Q14164,2,Inhibitor,Target,Humans
DB12010,Q14289,2,Inhibitor,Target,Humans
DB12010,Q14680,2,Inhibitor,Target,Humans
DB12010,Q15139,2,Inhibitor,Target,Humans
DB12010,Q15208,2,Inhibitor,Target,Humans
DB12010,Q15303,2,Inhibitor,Target,Humans
DB12010,Q15375,2,Inhibitor,Target,Humans
DB12010,Q15418,2,Inhibitor,Target,Humans
DB12010,Q15569,2,Inhibitor,Target,Humans
DB12010,Q15746,2,Inhibitor,Target,Humans
DB12010,Q16288,2,Inhibitor,Target,Humans
DB12010,Q16512,2,Inhibitor,Target,Humans
DB12010,Q16513,2,Inhibitor,Target,Humans
DB12010,Q16539,2,Inhibitor,Target,Humans
DB12010,Q16584,2,Inhibitor,Target,Humans
DB12010,Q16620,2,Inhibitor,Target,Humans
DB12010,Q16816,2,Inhibitor,Target,Humans
DB12010,Q16832,2,Inhibitor,Target,Humans
DB12010,Q2M2I8,2,Inhibitor,Target,Humans
DB12010,Q32MK0,2,Inhibitor,Target,Humans
DB12010,Q52WX2,2,Inhibitor,Target,Humans
DB12010,Q56UN5,2,Inhibitor,Target,Humans
DB12010,Q59H18,2,Inhibitor,Target,Humans
DB12010,Q5S007,2,Inhibitor,Target,Humans
DB12010,Q6DT37,2,Inhibitor,Target,Humans
DB12010,Q6P3R8,2,Inhibitor,Target,Humans
DB12010,Q6PHR2,2,Inhibitor,Target,Humans
DB12010,Q6ZN16,2,Inhibitor,Target,Humans
DB12010,Q7KZI7,2,Inhibitor,Target,Humans
DB12010,Q7L7X3,2,Inhibitor,Target,Humans
DB12010,Q7Z460,2,Inhibitor,Target,Humans
DB12010,Q86UE8,2,Inhibitor,Target,Humans
DB12010,Q86V86,2,Inhibitor,Target,Humans
DB12010,Q86YV6,2,Inhibitor,Target,Humans
DB12010,Q8IU85,2,Inhibitor,Target,Humans
DB12010,Q8IVH8,2,Inhibitor,Target,Humans
DB12010,Q8IW41,2,Inhibitor,Target,Humans
DB12010,Q8IY84,2,Inhibitor,Target,Humans
DB12010,Q8IYT8,2,Inhibitor,Target,Humans
DB12010,Q8N4C8,2,Inhibitor,Target,Humans
DB12010,Q8N568,2,Inhibitor,Target,Humans
DB12010,Q8N5S9,2,Inhibitor,Target,Humans
DB12010,Q8NEV4,2,Inhibitor,Target,Humans
DB12010,Q8NFD2,2,Inhibitor,Target,Humans
DB12010,Q8NG66,2,Inhibitor,Target,Humans
DB12010,Q8NI60,2,Inhibitor,Target,Humans
DB12010,Q8TBX8,2,Inhibitor,Target,Humans
DB12010,Q8TD08,2,Inhibitor,Target,Humans
DB12010,Q8TD19,2,Inhibitor,Target,Humans
DB12010,Q8TDR2,2,Inhibitor,Target,Humans
DB12010,Q8WU08,2,Inhibitor,Target,Humans
DB12010,Q92772,2,Inhibitor,Target,Humans
DB12010,Q92918,2,Inhibitor,Target,Humans
DB12010,Q96BR1,2,Inhibitor,Target,Humans
DB12010,Q96D53,2,Inhibitor,Target,Humans
DB12010,Q96GD4,2,Inhibitor,Target,Humans
DB12010,Q96L34,2,Inhibitor,Target,Humans
DB12010,Q96NX5,2,Inhibitor,Target,Humans
DB12010,Q96PY6,2,Inhibitor,Target,Humans
DB12010,Q96Q40,2,Inhibitor,Target,Humans
DB12010,Q96RR4,2,Inhibitor,Target,Humans
DB12010,Q99640,2,Inhibitor,Target,Humans
DB12010,Q99759,2,Inhibitor,Target,Humans
DB12010,Q99808,2,Inhibitor,Target,Humans
DB12010,Q99870,2,Inhibitor,Target,Humans
DB12010,Q9BQI3,2,Inhibitor,Target,Humans
DB12010,Q9BRS2,2,Inhibitor,Target,Humans
DB12010,Q9BUB5,2,Inhibitor,Target,Humans
DB12010,Q9BVS4,2,Inhibitor,Target,Humans
DB12010,Q9BXA7,2,Inhibitor,Target,Humans
DB12010,Q9BYT3,2,Inhibitor,Target,Humans
DB12010,Q9C098,2,Inhibitor,Target,Humans
DB12010,Q9H093,2,Inhibitor,Target,Humans
DB12010,Q9H0K1,2,Inhibitor,Target,Humans
DB12010,Q9H1R3,2,Inhibitor,Target,Humans
DB12010,Q9H2G2,2,Inhibitor,Target,Humans
DB12010,Q9H2K8,2,Inhibitor,Target,Humans
DB12010,Q9H2X6,2,Inhibitor,Target,Humans
DB12010,Q9H3Y6,2,Inhibitor,Target,Humans
DB12010,Q9H422,2,Inhibitor,Target,Humans
DB12010,Q9H4B4,2,Inhibitor,Target,Humans
DB12010,Q9HAZ1,2,Inhibitor,Target,Humans
DB12010,Q9HBH9,2,Inhibitor,Target,Humans
DB12010,Q9NQU5,2,Inhibitor,Target,Humans
DB12010,Q9NRH2,2,Inhibitor,Target,Humans
DB12010,Q9NRP7,2,Inhibitor,Target,Humans
DB12010,Q9NSY1,2,Inhibitor,Target,Humans
DB12010,Q9NWZ3,2,Inhibitor,Target,Humans
DB12010,Q9NYL2,2,Inhibitor,Target,Humans
DB12010,Q9NYY3,2,Inhibitor,Target,Humans
DB12010,Q9P0L2,2,Inhibitor,Target,Humans
DB12010,Q9P286,2,Inhibitor,Target,Humans
DB12010,Q9P289,2,Inhibitor,Target,Humans
DB12010,Q9P2K8,2,Inhibitor,Target,Humans
DB12010,Q9UBF8,2,Inhibitor,Target,Humans
DB12010,Q9UEE5,2,Inhibitor,Target,Humans
DB12010,Q9UEW8,2,Inhibitor,Target,Humans
DB12010,Q9UF33,2,Inhibitor,Target,Humans
DB12010,Q9UHD2,2,Inhibitor,Target,Humans
DB12010,Q9UIK4,2,Inhibitor,Target,Humans
DB12010,Q9UK32,2,Inhibitor,Target,Humans
DB12010,Q9UKE5,2,Inhibitor,Target,Humans
DB12010,Q9UKI8,2,Inhibitor,Target,Humans
DB12010,Q9UL54,2,Inhibitor,Target,Humans
DB12010,Q9UM73,2,Inhibitor,Target,Humans
DB12010,Q9UPZ9,2,Inhibitor,Target,Humans
DB12010,Q9UQB9,2,Inhibitor,Target,Humans
DB12010,Q9UQM7,2,Inhibitor,Target,Humans
DB12010,Q9Y2H1,2,Inhibitor,Target,Humans
DB12010,Q9Y2H9,2,Inhibitor,Target,Humans
DB12010,Q9Y2K2,2,Inhibitor,Target,Humans
DB12010,Q9Y2U5,2,Inhibitor,Target,Humans
DB12010,Q9Y463,2,Inhibitor,Target,Humans
DB12010,Q9Y4K4,2,Inhibitor,Target,Humans
DB12010,Q9Y616,2,Inhibitor,Target,Humans
DB12010,Q9Y6E0,2,Inhibitor,Target,Humans
DB12010,Q9Y6R4,2,Inhibitor,Target,Humans
DB12015,P42336,2,Inhibitor,Target,Humans
DB12016,P21453,1,"Agonist, Modulator, Regulator",Target,Humans
DB12020,P33815,2,Inhibitor,Target,Variola virus (isolate Human/India/Ind3/1967)
DB12070,F5HC79,2,Inhibitor,Target,Human Cytomegalovirus
DB12070,F5HCU8,2,Inhibitor,Target,Human Cytomegalovirus
DB12070,F5HGI9,2,Inhibitor,Target,Human Cytomegalovirus
DB12095,P17752,2,Antagonist,Target,Humans
DB12095,Q8IWU9,2,Antagonist,Target,Humans
DB12107,A0A068JFB7,2,Inhibitor,Target,Escherichia coli
DB12107,P05364,2,Inhibitor,Target,Enterobacter cloacae
DB12107,P0AD64,2,Inhibitor,Target,Klebsiella pneumoniae
DB12107,P62593,2,Inhibitor,Target,Escherichia coli
DB12107,Q53IN1,2,Inhibitor,Target,Klebsiella pneumoniae
DB12107,Q93LQ9,2,Inhibitor,Target,Klebsiella pneumoniae
DB12107,Q9F663,2,Inhibitor,Target,Klebsiella pneumoniae
DB12107,Q9X757,2,Inhibitor,Target,Klebsiella pneumoniae
DB12130,Q9UM73,2,Inhibitor,Target,Humans
DB12141,P30530,2,Inhibitor,Target,Humans
DB12141,P36888,2,Inhibitor,Target,Humans
DB12141,Q9UM73,2,Inhibitor,Target,Humans
DB12147,P11362,2,Inhibitor,Target,Humans
DB12147,P21802,2,Inhibitor,Target,Humans
DB12147,P22455,2,Inhibitor,Target,Humans
DB12147,P22607,2,Inhibitor,Target,Humans
DB12161,Q05940,2,Inhibitor,Target,Humans
DB12235,P03372,1,"Agonist, Modulator, Regulator",Target,Humans
DB12235,Q92731,1,Agonist,Target,Humans
DB12267,P00519,2,Inhibitor,Target,Humans
DB12267,P00533,2,Inhibitor,Target,Humans
DB12267,P04626,2,Inhibitor,Target,Humans
DB12267,P08069,2,Inhibitor,Target,Humans
DB12267,P08581,2,Inhibitor,Target,Humans
DB12267,P36888,2,Inhibitor,Target,Humans
DB12267,Q15303,2,Inhibitor,Target,Humans
DB12267,Q9UM73,2,Inhibitor,Target,Humans
DB12278,P08172,2,Antagonist,Target,Humans
DB12278,P08173,2,Antagonist,Target,Humans
DB12278,P11229,2,Antagonist,Target,Humans
DB12278,P20309,2,Antagonist,Target,Humans
DB12278,P35348,2,Antagonist,Target,Humans
DB12278,Q13936,2,Antagonist,Target,Humans
DB12301,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB12328,P35869,1,Agonist,Target,Humans
DB12329,P0A7V8,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12332,P09874,2,Antagonist,Target,Humans
DB12332,Q9UGN5,2,Antagonist,Target,Humans
DB12332,Q9Y6F1,2,Antagonist,Target,Humans
DB12364,P00742,2,Inhibitor,Target,Humans
DB12377,P05364,2,Inhibitor,Target,Enterobacter cloacae
DB12377,P0AD63,2,Inhibitor,Target,Escherichia coli
DB12377,P62593,2,Inhibitor,Target,Escherichia coli
DB12377,Q93LQ9,2,Inhibitor,Target,Klebsiella pneumoniae
DB12455,P02359,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12455,P0A7U3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12455,P0A7V3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12455,P0A7W7,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12455,P0AG59,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12457,Q16602,2,Antagonist,Target,Humans
DB12483,O00329,2,Inhibitor,Target,Humans
DB12483,P42336,2,Inhibitor,Target,Humans
DB12499,P10275,2,Antagonist,Target,Humans
DB12500,O60674,2,Inhibitor,Target,Humans
DB12500,P23458,2,Inhibitor,Target,Humans
DB12500,P36888,2,Inhibitor,Target,Humans
DB12532,P01350,2,Inhibition of synthesis,Target,Humans
DB12612,P21453,1,Agonist,Target,Humans
DB12612,Q9H228,1,Agonist,Target,Humans
DB12615,L0LZJ6,2,Inhibitor,Target,Enterobacteriaceae bacterium (strain FGI 57)
DB12615,P0AG59,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12783,P20711,2,Inhibitor,Target,Humans
DB12789,Q9Y5Y4,1,Agonist,Target,Humans
DB12808,P10276,1,Agonist,Target,Humans
DB12808,P10826,1,Agonist,Target,Humans
DB12808,P13631,1,Agonist,Target,Humans
DB12887,Q15910,2,Inhibitor,Target,Humans
DB12887,Q92800,2,Inhibitor,Target,Humans
DB12924,P0AFI2,2,Inhibitor,Target,Escherichia coli (strain K12)
DB12924,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB12941,P06401,2,Antagonist,Target,Humans
DB12941,P10275,2,Antagonist,Target,Humans
DB12978,P07333,2,Inhibitor,Target,Humans
DB12978,P09619,2,Inhibitor,Target,Humans
DB12978,P10721,2,Inhibitor,Target,Humans
DB12978,P36888,2,Inhibitor,Target,Humans
DB13074,Q92847,1,Agonist,Target,Humans
DB13125,P40238,1,Agonist,Target,Humans
DB13139,P07550,1,Agonist,Target,Humans
DB13146,P42261,2,Inhibitor,Target,Humans
DB13146,P42262,2,Inhibitor,Target,Humans
DB13146,P42263,2,Inhibitor,Target,Humans
DB13146,P48058,2,Inhibitor,Target,Humans
DB13155,P10275,1,Agonist,Target,Humans
DB13158,P04150,1,Agonist,Target,Humans
DB13166,P12821,2,Inhibitor,Target,Humans
DB13520,Q99250,2,Inhibitor,Target,Humans
DB13783,P23219,2,Antagonist,Target,Humans
DB13783,P35354,2,Antagonist,Target,Humans
DB13867,P04150,1,Agonist,Target,Humans
DB13867,P06401,1,Agonist,Target,Humans
DB13867,P08235,2,Antagonist,Target,Humans
DB13867,P47712,2,Inhibitor,Target,Humans
DB13873,Q07869,1,Agonist,Target,Humans
DB13874,P48735,2,Inhibitor,Target,Humans
DB13908,Q99250,2,Antagonist,Target,Humans
DB13931,O75116,2,Inhibitor,Target,Humans
DB13931,P23975,2,Inhibitor,Target,Humans
DB13931,Q13464,2,Inhibitor,Target,Humans
DB13943,P10275,1,Agonist,Target,Humans
DB13944,P10275,1,Agonist,Target,Humans
DB13946,P10275,1,Agonist,Target,Humans
DB13952,P03372,1,Agonist,Target,Humans
DB13952,Q92731,1,Agonist,Target,Humans
DB13953,P03372,1,Agonist,Target,Humans
DB13953,Q92731,1,Agonist,Target,Humans
DB13954,P03372,1,Agonist,Target,Humans
DB13954,Q92731,1,Agonist,Target,Humans
DB13955,P03372,1,Agonist,Target,Humans
DB13955,Q92731,1,Agonist,Target,Humans
DB13956,P03372,1,Agonist,Target,Humans
DB13956,Q92731,1,Agonist,Target,Humans
DB13997,P03433,2,Inhibitor,Target,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
DB14019,P25103,2,Antagonist,Target,Humans
DB14033,P0AC13,2,Inhibitor,Target,Escherichia coli (strain K12)
DB14185,P28223,2,Antagonist,Target,Humans
DB14185,P35348,2,Antagonist,Target,Humans
DB14185,P35367,2,Antagonist,Target,Humans
DB14185,P35368,2,Antagonist,Target,Humans
DB14568,O75874,2,Inhibitor,Target,Humans
DB14583,P04150,1,Agonist,Target,Humans
DB14583,P06401,1,"Agonist, Activator",Target,Humans
DB14583,P10275,1,Agonist,Target,Humans
DB14596,P04150,1,Agonist,Target,Humans
DB14631,P04150,1,Agonist,Target,Humans
DB14649,O75469,1,Agonist,Target,Humans
DB14649,P04083,1,Agonist,Target,Humans
DB14649,P04150,1,Agonist,Target,Humans
DB14669,P04083,1,Agonist,Target,Humans
DB14669,P04150,1,Agonist,Target,Humans
DB14723,P04629,2,Inhibitor,Target,Humans
DB14723,Q16288,2,Inhibitor,Target,Humans
DB14723,Q16620,2,Inhibitor,Target,Humans
DB14761,K9N7C7,2,Inhibitor,Target,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012)
DB14761,P0C6X7,2,Inhibitor,Target,SARS-CoV
DB14761,P0DTD1,2,Inhibitor,Target,SARS-CoV-2
DB14761,Q05318,2,Inhibitor,Target,Zaire ebolavirus (strain Mayinga-76)
DB14783,Q9GZZ6,1,Agonist,Target,Humans
DB14840,P09619,2,Inhibitor,Target,Humans
DB14840,P10721,2,Inhibitor,Target,Humans
DB14840,P15056,2,Inhibitor,Target,Humans
DB14840,P16234,2,Inhibitor,Target,Humans
DB14840,Q02763,2,Inhibitor,Target,Humans
DB14845,P23458,2,Inhibitor,Target,Humans
DB14879,P24228,2,Inhibitor,Target,Escherichia coli (strain K12)
DB14879,Q07806,2,Inhibitor,Target,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
DB14879,Q51504,2,Inhibitor,Target,Pseudomonas aeruginosa
DB14879,Q9X6V3,2,Inhibitor,Target,Pseudomonas aeruginosa
DB14879,Q9X6W0,2,Inhibitor,Target,Pseudomonas aeruginosa
DB14881,P35372,1,Agonist,Target,Humans
DB14895,P13945,1,Agonist,Target,Humans
DB14989,O00329,2,Inhibitor,Target,Humans
DB14989,P00519,2,Inhibitor,Target,Humans
DB14989,P49674,2,Inhibitor,Target,Humans
DB15035,O60674,2,Inhibitor,Target,Humans
DB15035,P00533,2,Inhibitor,Target,Humans
DB15035,P04626,2,Inhibitor,Target,Humans
DB15035,P06239,2,Inhibitor,Target,Humans
DB15035,P09769,2,Inhibitor,Target,Humans
DB15035,P42680,2,Inhibitor,Target,Humans
DB15035,P42681,2,Inhibitor,Target,Humans
DB15035,P42685,2,Inhibitor,Target,Humans
DB15035,P51451,2,Inhibitor,Target,Humans
DB15035,P51813,2,Inhibitor,Target,Humans
DB15035,P52333,2,Inhibitor,Target,Humans
DB15035,Q06187,2,Inhibitor,Target,Humans
DB15035,Q08881,2,Inhibitor,Target,Humans
DB15035,Q13882,2,Inhibitor,Target,Humans
DB15035,Q15303,2,Inhibitor,Target,Humans
DB15091,P23458,2,Inhibitor,Target,Humans
DB15102,P11362,2,Inhibitor,Target,Humans
DB15102,P21802,2,Inhibitor,Target,Humans
DB15102,P22455,2,Inhibitor,Target,Humans
DB15102,P22607,2,Inhibitor,Target,Humans
DB15133,P08581,2,Inhibitor,Target,Humans
DB15133,P49286,2,Inhibitor,Target,Humans
DB15133,Q9Y2I1,2,Inhibitor,Target,Humans
DB15233,P10721,2,Inhibitor,Target,Humans
DB15328,Q16602,2,Antagonist,Target,Humans
DB15442,P11802,2,Inhibitor,Target,Humans
DB15442,P24941,2,Inhibitor,Target,Humans
DB15442,P50613,2,Inhibitor,Target,Humans
DB15442,P50750,2,Inhibitor,Target,Humans
DB15442,Q00534,2,Inhibitor,Target,Humans
DB15442,Q00535,2,Inhibitor,Target,Humans
DB15566,P04150,1,Agonist,Target,Humans
DB15685,P07949,2,Inhibitor,Target,Humans
DB15685,P11362,2,Inhibitor,Target,Humans
DB15685,P17948,2,Inhibitor,Target,Humans
DB15685,P21802,2,Inhibitor,Target,Humans
DB15685,P22607,2,Inhibitor,Target,Humans
DB15685,P35916,2,Inhibitor,Target,Humans
DB15694,P32320,2,Inhibitor,Target,Humans
